,MessageID,MessageType,MessageTimeLeft,MessageTimeReceived,MessageDelay,MessageRoute,MessageTarget,PrS1,PrS2,RealSender
2929,4_302,Real,30.03372573648237,33.11736521231135,"[0.1028394148250394, 1.6711394875236043, 0.0016830438369702715, 1.410816944468403, 0]","[Client id: 4, ( id: 1, corrupt: False ), ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 9]","[1.0480376193597972e-12, 7.20770232499066e-12, 4.806567105795309e-11, 3.997190995770969e-10, 1.8046792114816296e-09, 1.2463851394805619e-08, 6.34824452368068e-08, 5.041056132952581e-07, 2.5778756649340823e-06, 8.086540494014701e-06, 5.1392120249940056e-05]",0.09603549651302026,0.08181587084521204,4
2930,0_310,Real,32.80744755321766,33.12069232367724,"[0.24575734820455405, 0.022055315414932063, 0.06402394761115694, 0.2271655074334901, 0]","[Client id: 0, ( id: 2, corrupt: False ), ( id: 6, corrupt: False ), ( id: 9, corrupt: False ), Client id: 9]","[1.0480376193597972e-12, 7.20770232499066e-12, 4.806567105795309e-11, 3.997190995770969e-10, 1.8046792114816298e-09, 1.2463851394805619e-08, 6.34824452368068e-08, 5.041056132952581e-07, 2.5778756649340823e-06, 8.086540494014701e-06, 5.1392120249940056e-05]",0.09603549651302026,0.08181587084521202,0
2931,7_249,Real,25.327918137232004,33.122756714380245,"[0.11897366536370786, 5.169134509409, 1.3322378714749683, 1.293466196264275, 0]","[Client id: 7, ( id: 3, corrupt: False ), ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 2]","[1.0480376193597972e-12, 7.207702324990659e-12, 4.80656710579531e-11, 3.9971909957709684e-10, 1.8046792114816298e-09, 1.2463851394805617e-08, 6.34824452368068e-08, 5.041056132952582e-07, 2.5778756649340827e-06, 8.086540494014701e-06, 5.139212024994005e-05]",0.09603549651302028,0.08181587084521202,7
2932,6_305,Real,30.61647993264446,33.13842126553647,"[8.574094766710229e-05, 1.8295729447393536, 0.38810254010603207, 0.30426584804662715, 0]","[Client id: 6, ( id: 1, corrupt: False ), ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 3]","[1.0480376193597972e-12, 7.207702324990659e-12, 4.80656710579531e-11, 3.9971909957709684e-10, 1.8046792114816298e-09, 1.2463851394805617e-08, 6.34824452368068e-08, 5.041056132952582e-07, 2.5778756649340827e-06, 8.086540494014701e-06, 5.139212024994005e-05]",0.09603549651302028,0.08181587084521202,6
2933,6_295,Real,29.548302487062635,33.14218762212501,"[0.013613343900078886, 0.4694308799565916, 3.094795457029045, 0.029658798076736784, 0]","[Client id: 6, ( id: 2, corrupt: False ), ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 2]","[6.075143157599176e-13, 4.26986685920085e-12, 2.927307572209481e-11, 2.507300640732448e-10, 1.1191341903172284e-09, 7.882500547211866e-09, 3.9798760262898394e-08, 3.29294349399811e-07, 1.7220287609198781e-06, 5.52087844035236e-06, 3.8505434636094366e-05]",0.09816454474545797,0.08439243483829094,6
2934,4_304,Real,30.256567004567238,33.14343662545336,"[0.05941961269373608, 2.2911972497734663, 0.00047894096169449516, 0.5951934301509605, 0]","[Client id: 4, ( id: 3, corrupt: False ), ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 5]","[8.9147615907065e-13, 6.154216667457071e-12, 4.119883787201887e-11, 3.444908980991177e-10, 1.5377382290891415e-09, 1.0613005232794378e-08, 5.2396784446751686e-08, 4.3842598417062894e-07, 2.2864122125847777e-06, 7.2035498903556455e-06, 4.8565994918713245e-05]",0.10779971428562239,0.09250922530885772,4
2935,3_323,Real,32.99866838701723,33.1752919354929,"[0.04988139685976817, 0.022704169875118498, 0.023515699226555657, 0.13040367937399447, 0]","[Client id: 3, ( id: 3, corrupt: False ), ( id: 4, corrupt: False ), ( id: 8, corrupt: False ), Client id: 9]","[8.541661004996575e-13, 5.8975255514850744e-12, 3.949052226530286e-11, 3.303178930276674e-10, 1.4739215585462689e-09, 1.0177579600843506e-08, 5.024247630169396e-08, 4.2086228682900243e-07, 2.195744016050611e-06, 6.925665896992153e-06, 4.675241275816033e-05]",0.10720950492385238,0.0923543895401825,3
2936,1_322,Real,31.242034343437012,33.18317715655893,"[0.0995659266662226, 0.5598400823193146, 0.9225749147351852, 0.45872781606742213, 0]","[Client id: 1, ( id: 3, corrupt: False ), ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 5]","[8.19139625649289e-13, 5.657137861442404e-12, 3.789227392791945e-11, 3.1704781498579415e-10, 1.4143290174691218e-09, 9.76894500843726e-09, 4.823262996287482e-08, 4.042452078883249e-07, 2.110655457703163e-06, 6.6593431264058345e-06, 4.505268868174008e-05]",0.10667770580253792,0.09191393745547623,1
2937,5_307,Real,31.864603589943425,33.18351014696192,"[0.1391739598282157, 0.5746588007645737, 0.557586750360168, 0.18666100589376156, 0]","[Client id: 5, ( id: 1, corrupt: False ), ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 6]","[8.19139625649289e-13, 5.657137861442404e-12, 3.7892273927919454e-11, 3.170478149857942e-10, 1.4143290174691218e-09, 9.76894500843726e-09, 4.823262996287482e-08, 4.042452078883249e-07, 2.1106554577031636e-06, 6.659343126405834e-06, 4.5052688681740075e-05]",0.10667770580253792,0.09191393745547623,5
2938,7_312,Real,31.428849229339452,33.19305682180415,"[0.21738019308950865, 0.5464012571237299, 0.6000426786115357, 0.6177636567294295, 0]","[Client id: 7, ( id: 1, corrupt: False ), ( id: 6, corrupt: False ), ( id: 9, corrupt: False ), Client id: 1]","[1.0162845682241674e-12, 6.9899631053103505e-12, 4.662083814860637e-11, 3.877834655259437e-10, 1.7503706122653657e-09, 1.2092213562033499e-08, 6.15831598311223e-08, 4.893817705582819e-07, 2.503328340474045e-06, 7.857948826728166e-06, 4.999154500218159e-05]",0.09600433651988152,0.08206252573682764,7
2939,7_307,Real,30.71291923354611,33.21671814959242,"[0.1984243022550879, 1.5672663858115161, 0.1896280721723765, 0.7469044580624142, 0]","[Client id: 7, ( id: 2, corrupt: False ), ( id: 4, corrupt: False ), ( id: 7, corrupt: False ), Client id: 1]","[5.722239408179789e-13, 4.024474753873459e-12, 2.7612314174161582e-11, 2.3668737201129023e-10, 1.0553036862965986e-09, 7.4402205577264815e-09, 3.752483438263749e-08, 3.1147089829553265e-07, 1.6305923611116487e-06, 5.235706673032799e-06, 3.660246874180555e-05]",0.09772897861683078,0.0843587408774722,7
2940,7_265,Real,26.82985590208991,33.24101773622302,"[0.007190802424548977, 5.064069689655967, 0.0885708391530045, 1.2585213053241429, 0]","[Client id: 7, ( id: 2, corrupt: False ), ( id: 4, corrupt: False ), ( id: 8, corrupt: False ), Client id: 2]","[7.5157669317803e-13, 5.194643814492838e-12, 3.482882493208444e-11, 2.91711527189133e-10, 1.2997152542949549e-09, 8.988396158967277e-09, 4.432933637923035e-08, 3.7286388389201465e-07, 1.949268475202468e-06, 6.161819786037021e-06, 4.182358826378964e-05]",0.1053667944780787,0.09124609453230291,7
2941,6_329,Real,32.399726097820384,33.254255165151754,"[0.005837296085254151, 0.12647244247426045, 0.36369902728615955, 0.3643575975709535, 0]","[Client id: 6, ( id: 3, corrupt: False ), ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 4]","[9.566098122319801e-13, 6.5807539104422485e-12, 4.3905414423792864e-11, 3.6535060765409057e-10, 1.6482830015874716e-09, 1.1393529212147365e-08, 5.801264808626777e-08, 4.6169252324246995e-07, 2.3631163327307737e-06, 7.427858256339071e-06, 4.735491900852881e-05]",0.09596908264499882,0.08254129984616644,6
2942,8_226,Real,26.536550253008368,33.27151179744296,"[0.16476153732857338, 0.6123861918627926, 3.232077610317261, 2.890497742254536, 0]","[Client id: 8, ( id: 1, corrupt: False ), ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 7]","[9.285720059730267e-13, 6.388487897542561e-12, 4.262954354487518e-11, 3.5480979564458887e-10, 1.6003061238302465e-09, 1.1065131443043712e-08, 5.633451086629426e-08, 4.486738326588421e-07, 2.2971824785027886e-06, 7.225538360382454e-06, 4.611388267166891e-05]",0.09596416857806107,0.08277385953885606,8
2943,3_303,Real,31.33208035809583,33.27539143428003,"[0.03308955003497085, 0.21316693973908915, 1.5582857993440389, 0.1718583371010678, 0]","[Client id: 3, ( id: 2, corrupt: False ), ( id: 4, corrupt: False ), ( id: 8, corrupt: False ), Client id: 2]","[6.931515104290757e-13, 4.795318247798756e-12, 3.218579841683824e-11, 2.6984757903890384e-10, 1.2009485897346715e-09, 8.314063550239461e-09, 4.0968566920789395e-08, 3.456438431236349e-07, 1.809985944341295e-06, 5.727679989575197e-06, 3.904333567636738e-05]",0.10421723658588687,0.09034986381681903,3
2944,5_302,Real,31.397153062686133,33.27598981031479,"[0.10629644866612749, 1.5382036852177223, 0.0970908174164654, 0.24354224499447397, 0]","[Client id: 5, ( id: 3, corrupt: False ), ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 6]","[9.285720059730267e-13, 6.388487897542561e-12, 4.262954354487518e-11, 3.5480979564458887e-10, 1.6003061238302465e-09, 1.1065131443043712e-08, 5.633451086629426e-08, 4.486738326588421e-07, 2.2971824785027886e-06, 7.225538360382454e-06, 4.611388267166891e-05]",0.09596416857806107,0.08277385953885606,5
2945,9_297,Real,31.547975375842984,33.27603210304989,"[0.00817092338487101, 0.3881239469279973, 0.7803847557168875, 0.5595480245620252, 0]","[Client id: 9, ( id: 1, corrupt: False ), ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 0]","[6.931515104290757e-13, 4.795318247798756e-12, 3.218579841683824e-11, 2.6984757903890384e-10, 1.2009485897346715e-09, 8.314063550239461e-09, 4.0968566920789395e-08, 3.45643843123635e-07, 1.809985944341295e-06, 5.727679989575197e-06, 3.9043335676367384e-05]",0.10421723658588687,0.09034986381681902,9
2946,3_284,Real,29.6702868452711,33.30595754099795,"[0.01993943933672795, 0.1509751713036027, 0.7905969680872131, 2.694098556336036, 0]","[Client id: 3, ( id: 1, corrupt: False ), ( id: 4, corrupt: False ), ( id: 7, corrupt: False ), Client id: 2]","[5.552612048178719e-13, 3.905642157590142e-12, 2.6802455481055525e-11, 2.2980662391542277e-10, 1.0242115711084748e-09, 7.223852919026003e-09, 3.642811491330804e-08, 3.0266860155200047e-07, 1.585079274885588e-06, 5.093747995204613e-06, 3.564515788208515e-05]",0.09775875251368954,0.08456407764177372,3
2947,9_266,Real,27.180308452060185,33.30707269687595,"[0.10762726138438505, 1.459574651847945, 1.6504891521356497, 3.0167004408321705, 0]","[Client id: 9, ( id: 2, corrupt: False ), ( id: 4, corrupt: False ), ( id: 7, corrupt: False ), Client id: 8]","[5.552612048178719e-13, 3.905642157590142e-12, 2.6802455481055525e-11, 2.2980662391542277e-10, 1.0242115711084746e-09, 7.223852919026003e-09, 3.642811491330804e-08, 3.0266860155200047e-07, 1.585079274885588e-06, 5.093747995204613e-06, 3.564515788208515e-05]",0.09775875251368954,0.08456407764177372,9
2948,6_327,Real,32.36694850556386,33.32017253553009,"[0.030268767736279123, 0.015305778972127931, 0.9123585092991762, 0.025559741694926908, 0]","[Client id: 6, ( id: 1, corrupt: False ), ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 3]","[6.150111075481845e-13, 4.260932368246687e-12, 2.8648813431592395e-11, 2.406022945260687e-10, 1.0684036497650475e-09, 7.410881051596437e-09, 3.6441687779777346e-08, 3.092782475540914e-07, 1.6228624870834833e-06, 5.149420678871106e-06, 3.5272933443488646e-05]",0.1029423825843053,0.08951775026123894,6
2949,2_308,Real,30.58214808923879,33.32650357789697,"[0.01867896761389215, 0.045393408019758295, 0.6604830107733936, 2.038479069865029, 0]","[Client id: 2, ( id: 3, corrupt: False ), ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 9]","[6.150111075481846e-13, 4.260932368246688e-12, 2.86488134315924e-11, 2.406022945260687e-10, 1.0684036497650475e-09, 7.410881051596437e-09, 3.6441687779777346e-08, 3.092782475540914e-07, 1.6228624870834835e-06, 5.149420678871106e-06, 3.5272933443488646e-05]",0.10294238258430531,0.08951775026123894,2
2950,0_286,Real,30.563788494014528,33.33930476135583,"[0.023044078136452904, 0.12624483434456196, 0.41096593529147607, 2.238305497705265, 0]","[Client id: 0, ( id: 2, corrupt: False ), ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 8]","[6.150111075481846e-13, 4.260932368246688e-12, 2.8648813431592395e-11, 2.406022945260687e-10, 1.0684036497650475e-09, 7.410881051596437e-09, 3.6441687779777346e-08, 3.092782475540914e-07, 1.6228624870834835e-06, 5.149420678871106e-06, 3.5272933443488646e-05]",0.10294238258430531,0.08951775026123895,0
2951,3_292,Real,30.47729274513918,33.3637848827201,"[0.07390565956184872, 0.27697597422414816, 2.267445934526985, 0.34207022882978494, 0]","[Client id: 3, ( id: 3, corrupt: False ), ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 9]","[5.382734973501803e-13, 3.786621249190689e-12, 2.5991156349923346e-11, 2.2291186611417035e-10, 9.930796743318208e-10, 7.00715038469268e-09, 3.532933278577477e-08, 2.9384776916048093e-07, 1.5394635531820901e-06, 4.951201007544059e-06, 3.4684853142329266e-05]",0.0978005053084408,0.08476961290734088,3
2952,3_249,Real,27.07124344106838,33.381571252862244,"[0.28672908623146387, 1.0677129767694211, 3.951203779434871, 1.2914110555895686, 0]","[Client id: 3, ( id: 3, corrupt: False ), ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 1]","[5.382734973501804e-13, 3.786621249190689e-12, 2.599115634992335e-11, 2.2291186611417035e-10, 9.930796743318208e-10, 7.00715038469268e-09, 3.5329332785774775e-08, 2.9384776916048093e-07, 1.53946355318209e-06, 4.9512010075440595e-06, 3.4684853142329266e-05]",0.0978005053084408,0.08476961290734088,3
2953,5_277,Real,29.4222787939577,33.38322896834133,"[0.03140305956247696, 0.2925889561229718, 0.35055002003501284, 3.3178111982256446, 0]","[Client id: 5, ( id: 1, corrupt: False ), ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 9]","[7.662634630105413e-13, 5.279805651934499e-12, 3.5296551811703e-11, 2.9434616985363894e-10, 1.3246033845769656e-09, 9.177028295563393e-09, 4.6662169267419864e-08, 3.738606323446692e-07, 1.9212365140486786e-06, 6.06069241955479e-06, 3.911597864442846e-05]",0.09845276416372928,0.08530074631304074,5
2954,1_332,Real,32.28454768635968,33.38614221091359,"[0.20973318447309408, 0.3431697688789376, 0.34202382443590484, 0.41640093123907107, 0]","[Client id: 1, ( id: 1, corrupt: False ), ( id: 4, corrupt: False ), ( id: 7, corrupt: False ), Client id: 0]","[5.382734973501804e-13, 3.786621249190688e-12, 2.599115634992335e-11, 2.2291186611417035e-10, 9.93079674331821e-10, 7.007150384692679e-09, 3.5329332785774775e-08, 2.9384776916048093e-07, 1.53946355318209e-06, 4.9512010075440595e-06, 3.4684853142329266e-05]",0.0978005053084408,0.08476961290734086,1
2955,0_289,Real,30.769862003320213,33.39978874608436,"[0.032240335571053644, 0.49098892604029953, 1.26631557728702, 0.8726222394368296, 0]","[Client id: 0, ( id: 1, corrupt: False ), ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 3]","[5.895168104078041e-13, 4.085065482549314e-12, 2.747504686569525e-11, 2.308399831152221e-10, 1.0245218724288367e-09, 7.110672064774549e-09, 3.496013043977732e-08, 2.971019236349958e-07, 1.5597376790397297e-06, 4.9548715788213795e-06, 3.399479333506101e-05]",0.10277328286981283,0.08957939898354839,0
2956,0_307,Real,32.15877481793581,33.4161527485575,"[0.042914821016702555, 0.10882381542190962, 0.34097253344789263, 0.8075815817518965, 0]","[Client id: 0, ( id: 3, corrupt: False ), ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 9]","[7.662634630105414e-13, 5.2798056519344986e-12, 3.5296551811703e-11, 2.9434616985363894e-10, 1.3246033845769656e-09, 9.177028295563393e-09, 4.666216926741986e-08, 3.738606323446692e-07, 1.921236514048679e-06, 6.0606924195547905e-06, 3.911597864442846e-05]",0.09845276416372929,0.08530074631304074,0
2957,6_325,Real,32.25548610066012,33.44552226330353,"[0.09887355458219282, 1.017398523123399, 0.010471452433383325, 0.16216618708662836, 0]","[Client id: 6, ( id: 2, corrupt: False ), ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 1]","[5.433101032921847e-13, 3.766757528453148e-12, 2.5351466135451088e-11, 2.1316573373516805e-10, 9.453026711536323e-10, 6.567045152788604e-09, 3.228918637448483e-08, 2.7494353276270097e-07, 1.4454414255012635e-06, 4.5990424851421476e-06, 3.1682854284458636e-05]",0.10238870795586752,0.0894415574405278,6
2958,0_295,Real,31.38256376404748,33.446309883455086,"[0.11104853699587623, 0.7495179984373614, 0.5327517347156401, 0.781476386254609, 0]","[Client id: 0, ( id: 1, corrupt: False ), ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 7]","[7.277798143523396e-13, 5.016717802551659e-12, 3.35552818073416e-11, 2.7997944161688657e-10, 1.2590338008398395e-09, 8.728256830982172e-09, 4.435023535250607e-08, 3.560648651405114e-07, 1.8311869316961127e-06, 5.782210638642997e-06, 3.740542640239915e-05]",0.09833712158744715,0.08535810973978712,0
2959,7_300,Real,30.04653619773236,33.448924539765464,"[0.1407503258106082, 0.6453940614276661, 1.9339855401755606, 0.8230087404298747, 0]","[Client id: 7, ( id: 1, corrupt: False ), ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 6]","[5.211435837756908e-13, 3.667988758877697e-12, 2.519051858067478e-11, 2.1614550985623658e-10, 9.62230024048342e-10, 6.792926805301465e-09, 3.421814823482872e-08, 2.8517230517275565e-07, 1.494985396059352e-06, 4.810272896481644e-06, 3.3742453418183096e-05]",0.09765076447979659,0.08466878597840112,7
2960,7_302,Real,30.2350327238323,33.462310812495126,"[0.09635931893831719, 0.8844585640051137, 1.3011688796964072, 1.0416506449613023, 0]","[Client id: 7, ( id: 3, corrupt: False ), ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 0]","[5.211435837756907e-13, 3.667988758877697e-12, 2.5190518580674784e-11, 2.1614550985623658e-10, 9.62230024048342e-10, 6.792926805301465e-09, 3.421814823482872e-08, 2.8517230517275565e-07, 1.4949853960593523e-06, 4.810272896481644e-06, 3.3742453418183096e-05]",0.09765076447979659,0.08466878597840112,7
2961,2_329,Real,33.030021404034606,33.490091892182505,"[0.045329086223959376, 0.12108963837046745, 0.19008491488186885, 0.14889593489555736, 0]","[Client id: 2, ( id: 2, corrupt: False ), ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 9]","[5.211435837756908e-13, 3.667988758877697e-12, 2.5190518580674784e-11, 2.1614550985623658e-10, 9.62230024048342e-10, 6.792926805301466e-09, 3.421814823482872e-08, 2.851723051727556e-07, 1.4949853960593523e-06, 4.8102728964816435e-06, 3.3742453418183096e-05]",0.09765076447979659,0.08466878597840112,2
2962,2_328,Real,32.98469231781065,33.50654734475178,"[0.15505908838911173, 0.13071556958751845, 0.07364305997642043, 0.317496397377195, 0]","[Client id: 2, ( id: 2, corrupt: False ), ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 5]","[6.610630319343845e-13, 4.5605341558381266e-12, 3.053552362449458e-11, 2.5506942631699934e-10, 1.1454898689735443e-09, 7.950843295359064e-09, 4.037131100305019e-08, 3.252675075160245e-07, 1.676174673610989e-06, 5.303640881615375e-06, 3.4518942360540666e-05]",0.10060544672085991,0.0877299418973625,2
2963,2_315,Real,31.783334979815134,33.52183452751296,"[0.1892893638867058, 1.2438213799679934, 0.26899786383683705, 0.22568030389299298, 0]","[Client id: 2, ( id: 2, corrupt: False ), ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 0]","[5.221892678423909e-13, 3.675883253445207e-12, 2.5250961432588385e-11, 2.1673370115931594e-10, 9.643829638722075e-10, 6.811361461472578e-09, 3.430379055011476e-08, 2.8623766720657e-07, 1.5012254789331027e-06, 4.834699733684447e-06, 3.395745588514276e-05]",0.10150516791931005,0.08825553847309228,2
2964,6_328,Real,32.39388880173513,33.53466671128321,"[0.026940296171270074, 0.09269480787834568, 0.38941656671219005, 0.6586665349575429, 0]","[Client id: 6, ( id: 1, corrupt: False ), ( id: 4, corrupt: False ), ( id: 8, corrupt: False ), Client id: 7]","[4.688419895247107e-13, 3.257796012875546e-12, 2.198164751463561e-11, 1.8526372806191863e-10, 8.191478600110948e-10, 5.704559638626442e-09, 2.7968242589055647e-08, 2.399989047928836e-07, 1.2658370537405483e-06, 4.036655670415961e-06, 2.802961414978065e-05]",0.10126391103680378,0.08855928363616561,6
2965,8_277,Real,31.800023122377283,33.54342627286213,"[0.4182566033777018, 0.7020063609891963, 0.2827303121429297, 0.7586664773527193, 0]","[Client id: 8, ( id: 2, corrupt: False ), ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 4]","[4.688419895247107e-13, 3.257796012875546e-12, 2.198164751463561e-11, 1.852637280619186e-10, 8.191478600110947e-10, 5.704559638626442e-09, 2.796824258905565e-08, 2.399989047928836e-07, 1.2658370537405483e-06, 4.036655670415961e-06, 2.802961414978065e-05]",0.1012639110368038,0.0885592836361656,8
2966,9_283,Real,29.801664443704784,33.55905272061021,"[0.0027954522889844595, 2.018380794834411, 1.3796043842791388, 0.35940309779187585, 0]","[Client id: 9, ( id: 2, corrupt: False ), ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 2]","[4.688419895247107e-13, 3.2577960128755455e-12, 2.198164751463561e-11, 1.852637280619186e-10, 8.191478600110947e-10, 5.704559638626442e-09, 2.7968242589055653e-08, 2.399989047928836e-07, 1.2658370537405485e-06, 4.036655670415961e-06, 2.802961414978065e-05]",0.1012639110368038,0.0885592836361656,9
2967,0_293,Real,31.08162542401145,33.58128351153077,"[0.05473470932560254, 0.7625560126554363, 1.414207952036523, 0.3228941228273615, 0]","[Client id: 0, ( id: 3, corrupt: False ), ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 7]","[6.458598166512577e-13, 4.456295895434833e-12, 2.984264427954415e-11, 2.4932592284735396e-10, 1.11951432263405e-09, 7.771761936218527e-09, 3.946352450281438e-08, 3.180743064071044e-07, 1.639868670540357e-06, 5.19006958686054e-06, 3.382514959679233e-05]",0.10052505485881968,0.08772407299033665,0
2968,1_336,Real,32.67056610164827,33.60125557294933,"[0.26294890218240535, 0.44148919184082897, 0.48581411560313803, 0.0033861638570851127, 0]","[Client id: 1, ( id: 1, corrupt: False ), ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 2]","[6.310274114969878e-13, 4.354600031626741e-12, 2.9166664430812014e-11, 2.437225048281877e-10, 1.094172326205275e-09, 7.597048415105808e-09, 3.8577879136730647e-08, 3.110565492276702e-07, 1.6044481797397404e-06, 5.07926832368509e-06, 3.3148278607769574e-05]",0.1004466237739024,0.08771834722738459,1
2969,3_278,Real,29.497927979724007,33.61232347324794,"[0.047254375327339754, 0.4335966333550325, 2.4177895473097766, 1.2630093128591242, 0]","[Client id: 3, ( id: 2, corrupt: False ), ( id: 4, corrupt: False ), ( id: 8, corrupt: False ), Client id: 5]","[4.351217688053664e-13, 3.024985677772913e-12, 2.0424431390928095e-11, 1.722711453177416e-10, 7.610598910952775e-10, 5.304809554431687e-09, 2.6011045388487798e-08, 2.236108899850151e-07, 1.1809997079026806e-06, 3.772097132526585e-06, 2.6291236909572295e-05]",0.10108005132475141,0.08883701726478142,3
2970,3_290,Real,30.36678854851414,33.61281956607299,"[0.15551755115659938, 2.413308450476145, 0.38465426233988725, 0.44806830474281767, 0]","[Client id: 3, ( id: 3, corrupt: False ), ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 2]","[4.351217688053664e-13, 3.024985677772913e-12, 2.0424431390928098e-11, 1.7227114531774158e-10, 7.610598910952775e-10, 5.304809554431687e-09, 2.6011045388487795e-08, 2.236108899850151e-07, 1.1809997079026806e-06, 3.772097132526585e-06, 2.6291236909572295e-05]",0.10108005132475141,0.08883701726478142,3
2971,1_277,Real,27.0554080667118,33.61813609184422,"[0.09927395663060333, 2.631814394290286, 0.5412743996521268, 3.38963923119001, 0]","[Client id: 1, ( id: 2, corrupt: False ), ( id: 4, corrupt: False ), ( id: 7, corrupt: False ), Client id: 5]","[4.561474623150028e-13, 3.2162428120275285e-12, 2.2133848355566285e-11, 1.903052713178965e-10, 8.446478763682096e-10, 5.977095264679137e-09, 3.00460454703203e-08, 2.5228399728962775e-07, 1.3273719333856843e-06, 4.284529091628978e-06, 3.0316966004341615e-05]",0.10425217519549247,0.09139519316286578,1
2972,3_242,Real,25.925912286776185,33.62190920584145,"[0.09641737847888315, 2.879949612767134, 3.521050029693915, 1.2949972766042104, 0]","[Client id: 3, ( id: 1, corrupt: False ), ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 9]","[4.4169272153320574e-13, 3.1150298382359086e-12, 2.1442564689385405e-11, 1.8440586307480764e-10, 8.182282998495791e-10, 5.7914469755982064e-09, 2.9115949518966053e-08, 2.446048113658145e-07, 1.287908688580047e-06, 4.158546617840063e-06, 2.9475746592836302e-05]",0.10401832538347824,0.09128360610396397,3
2973,6_308,Real,30.82214006865222,33.631209730899826,"[0.0487046000107854, 2.0682300775527827, 0.6825173508760326, 0.058322233818795734, 0]","[Client id: 6, ( id: 3, corrupt: False ), ( id: 4, corrupt: False ), ( id: 7, corrupt: False ), Client id: 9]","[4.416927215332057e-13, 3.1150298382359086e-12, 2.1442564689385405e-11, 1.8440586307480764e-10, 8.182282998495791e-10, 5.7914469755982064e-09, 2.9115949518966053e-08, 2.446048113658145e-07, 1.287908688580047e-06, 4.158546617840063e-06, 2.9475746592836302e-05]",0.10401832538347824,0.09128360610396395,6
2974,2_320,Real,32.01044121491969,33.63380105726409,"[0.07349038425140768, 0.560030862839114, 0.15531938840763937, 0.9080095910976475, 0]","[Client id: 2, ( id: 1, corrupt: False ), ( id: 6, corrupt: False ), ( id: 9, corrupt: False ), Client id: 3]","[6.023863934084e-13, 4.1585697387101955e-12, 2.7867186095160138e-11, 2.329815299331853e-10, 1.0452186833238375e-09, 7.261274371067499e-09, 3.6848814097484944e-08, 2.976728329615713e-07, 1.5364710919184618e-06, 4.867904510377158e-06, 3.1835806058343854e-05]",0.10032832134070413,0.0879237071115429,2
2975,2_295,Real,29.106757060222602,33.64642113212135,"[0.128819691465183, 2.2716828583925635, 1.2148788872215852, 1.053102326284594, 0]","[Client id: 2, ( id: 2, corrupt: False ), ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 6]","[6.023863934084e-13, 4.1585697387101955e-12, 2.786718609516014e-11, 2.329815299331853e-10, 1.0452186833238375e-09, 7.261274371067499e-09, 3.6848814097484944e-08, 2.976728329615713e-07, 1.5364710919184616e-06, 4.867904510377158e-06, 3.1835806058343854e-05]",0.10032832134070412,0.0879237071115429,2
2976,5_275,Real,29.38834184240043,33.66979008083624,"[0.1545627901961652, 3.5967354622986494, 0.04403532695563317, 0.6406774491815356, 0]","[Client id: 5, ( id: 3, corrupt: False ), ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 3]","[5.885769676928089e-13, 4.063859280693897e-12, 2.7237406294250355e-11, 2.2775910778655248e-10, 1.0215918411304444e-09, 7.098278959804849e-09, 3.602314622459558e-08, 2.9111612765425413e-07, 1.5033465381685391e-06, 4.764181508123e-06, 3.1200141593357915e-05]",0.10027399258578061,0.08794210064341672,5
