,DroppingNode,DummyID,DummyType,DummyTimeLeft,DummyDelay,DummyRoute,DummyPr
270,8,d_4_105,Dummy,0,"[0, 0, 0.5083889512740462, 1.5823506074801181, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 8, corrupt: False ), Client id: 85]","[8.27851323765938e-25, 4.808554832408765e-24, 3.6200016933025604e-23, 1.8367441509454926e-22, 3.478622799883986e-21, 2.1010258969707365e-20, 1.7754459694492768e-19, 8.612568822307661e-19, 2.5239313373776037e-18, 1.752187455069245e-17, 1.5775280657429688e-16, 1.0123049989115745e-15, 6.615895964398701e-15, 5.36552356075962e-14, 2.994057391629025e-13, 1.5530094292357921e-12, 1.3549263272631641e-11, 4.9578388504000583e-11, 6.517516048514381e-10, 4.552265784236864e-09, 2.6005369043894864e-08, 1.9962323690135875e-07, 1.0825695698536458e-06, 3.890006667711894e-06]"
271,8,d_4_95,Dummy,0,"[0, 0, 3.400023233304949, 0.15020797579131945, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 8, corrupt: False ), Client id: 39]","[6.986507037057493e-25, 4.058145545314954e-24, 3.0605062465124034e-23, 1.553099123426542e-22, 2.9428320460408434e-21, 1.7777145875979132e-20, 1.5025163520027973e-19, 7.290719765183017e-19, 2.1319105322545407e-18, 1.4803301580592366e-17, 1.3415367215280785e-16, 8.58763612433686e-16, 5.632809580522697e-15, 4.55520735710277e-14, 2.5330757169925504e-13, 1.3144630227074982e-12, 1.1537764820093843e-11, 4.203042195241881e-11, 5.557265965438259e-10, 3.90285857086107e-09, 2.220439306617315e-08, 1.7146522448419153e-07, 9.309684667835025e-07, 3.3494927059940427e-06]"
272,8,d_5_90,Dummy,0,"[0, 0, 0.2641562397581515, 0.6169915399677559, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 25]","[1.2143722216018735e-25, 6.88826350056811e-25, 6.294248085812875e-24, 3.304591424936018e-23, 9.138567706974913e-22, 5.780948954270794e-21, 5.109266409276919e-20, 2.6814896017931633e-19, 7.760936602613189e-19, 5.981453490841921e-18, 6.618432625345793e-17, 4.1045077199410434e-16, 2.8051810298269726e-15, 2.1569178261306063e-14, 1.1719925722484103e-13, 6.648894840825585e-13, 6.839414418195588e-12, 2.775847748288577e-11, 3.415462834580141e-10, 2.5766932760433998e-09, 1.3329865297934569e-08, 1.0682876951075893e-07, 5.774717964207509e-07, 2.083576185921821e-06]"
273,8,d_5_89,Dummy,0,"[0, 0, 0.6257430443093148, 1.8198065256668896, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 98]","[1.0066668306337507e-25, 5.710377472334509e-25, 5.2809423090218606e-24, 2.7738549155858747e-23, 7.607572523144925e-22, 4.8127684266523815e-21, 4.253953866466816e-20, 2.2327215375083546e-19, 6.437326419907214e-19, 4.961664115064388e-18, 5.592837928721108e-17, 3.4220524734513015e-16, 2.3768821872577243e-15, 1.8000358028045347e-14, 9.732183893184813e-14, 5.521963306022786e-13, 5.715444651144999e-12, 2.3062421655898996e-11, 2.8567012530108857e-10, 2.199102182060469e-09, 1.1165895877540836e-08, 9.166111965545463e-08, 4.966827981420509e-07, 1.7962142666097931e-06]"
274,9,d_6_82,Dummy,0,"[0, 0, 0.4490139058436826, 0.9937153197266122, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 9, corrupt: False ), Client id: 21]","[5.033792416111824e-26, 2.9584733226007667e-25, 3.7065164100316205e-24, 1.970930915893629e-23, 4.929804332959364e-22, 3.123316218752947e-21, 2.775002794061392e-20, 1.4555370409825148e-19, 3.803692056422543e-19, 2.8820754904917727e-18, 4.855290233974418e-17, 2.51728589955018e-16, 2.2397881155261406e-15, 1.4157174047242294e-14, 7.135617124853888e-14, 4.040571539345145e-13, 4.7681979667673035e-12, 1.5054651589326057e-11, 2.3366745546461713e-10, 2.140227293002846e-09, 9.644017932952316e-09, 9.777045022820874e-08, 5.444142251307324e-07, 1.96363624988024e-06]"
275,9,d_4_103,Dummy,0,"[0, 0, 1.9695786339212333, 2.1797616924727397, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 70]","[2.3943649520281416e-25, 1.3909327758515025e-24, 1.0560383891454836e-23, 5.362777580796428e-23, 1.01335058572588e-21, 6.124351390655297e-21, 5.1789912901078003e-20, 2.515069230012732e-19, 7.365180398853241e-19, 5.123360906571582e-18, 4.753504431484884e-17, 2.980139570170655e-16, 2.006362229873862e-15, 1.5841587985359328e-14, 8.877896354669311e-14, 4.624488086720552e-13, 4.046007729731186e-12, 1.4997064267208323e-11, 1.9558459075396632e-10, 1.4328686569448684e-09, 7.843999848805705e-09, 6.345156449238859e-08, 3.462342306207433e-07, 1.2523252543865939e-06]"
276,7,d_6_83,Dummy,0,"[0, 0, 1.2157645120693592, 0.37029602462193506, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 12]","[1.7339988123780712e-26, 1.0194946859123722e-25, 1.3062293170414883e-24, 6.951747643213882e-24, 1.744837938979044e-22, 1.1059744918820154e-21, 9.831362844957232e-21, 5.159225494148737e-20, 1.3199019345324776e-19, 1.001594558716224e-18, 1.727400439440511e-17, 8.96377390021138e-17, 7.984940955568781e-16, 5.0588932605384235e-15, 2.5021521089238348e-14, 1.4194241396057764e-13, 1.7134432744565075e-12, 5.3397382358977655e-12, 8.453935302633313e-11, 7.730531548294872e-10, 3.509288508406942e-09, 3.546979581457496e-08, 1.9800303981022615e-07, 7.171893990054356e-07]"
277,9,d_4_109,Dummy,0,"[0, 0, 0.28608446579081154, 0.6590596047861147, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 59]","[1.3112721890666255e-25, 7.617631116106797e-25, 5.8201339890783306e-24, 2.95705271505725e-23, 5.604613163222192e-22, 3.389382121806088e-21, 2.8682183937601334e-20, 1.394414467358612e-19, 4.041075975616462e-19, 2.812221459019706e-18, 2.6685437360884654e-17, 1.6654103647161068e-16, 1.1303346352704629e-15, 8.877852294856661e-15, 4.8871786922018466e-14, 2.5479284871558157e-13, 2.292187969850936e-12, 8.289071766673187e-12, 1.1132071278037588e-10, 8.234419084416318e-10, 4.485928413286281e-09, 3.664878444497181e-08, 2.006100858010461e-07, 7.280109303897294e-07]"
278,9,d_5_91,Dummy,0,"[0, 0, 1.0372330386925632, 0.3519607903159594, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 3]","[2.909651465388346e-26, 1.651309923898809e-25, 1.5961169207017244e-24, 8.398875293425037e-24, 2.279477820642547e-22, 1.4428524492609435e-21, 1.2762831286297264e-20, 6.701856182665427e-20, 1.8715198878927707e-19, 1.4434540148456261e-18, 1.7381001082918296e-17, 1.0385974423840219e-16, 7.462600562260373e-16, 5.5077580279145726e-15, 2.860988272659794e-14, 1.6254244167538561e-13, 1.7683879716731223e-12, 6.813552463775706e-12, 8.90311211406706e-11, 7.091781793145221e-10, 3.5225925029270625e-09, 3.0132045807370225e-08, 1.6468046616282775e-07, 6.003750562503597e-07]"
279,8,d_6_84,Dummy,0,"[0, 0, 0.26695186156715883, 0.3775513312922888, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 36]","[1.26893858800718e-26, 7.462638326508696e-26, 9.526731965584575e-25, 5.070962885426752e-24, 1.2806845317790916e-22, 8.118902392010115e-22, 7.218327713212288e-21, 3.7885649608604255e-20, 9.708824158896363e-20, 7.375131631022134e-19, 1.262167480597024e-17, 6.59199220732006e-17, 5.83668708157517e-16, 3.7244543101643055e-15, 1.8538749191560918e-14, 1.0529732937998578e-13, 1.263698683291679e-12, 3.9870971404183706e-12, 6.248157304362253e-11, 5.664852105244126e-10, 2.598280948142787e-09, 2.6013389352947804e-08, 1.4528317244385742e-07, 5.266476213525924e-07]"
280,9,d_4_108,Dummy,0,"[0, 0, 1.0178905055322398, 0.9139132299510092, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 20]","[1.0762851253369585e-25, 6.252595322030632e-25, 4.787663143590439e-24, 2.4329217320292348e-23, 4.603203559363126e-22, 2.783948890863324e-21, 2.3560373205733767e-20, 1.1455315417373391e-19, 3.3201241164146134e-19, 2.3110054896176705e-18, 2.2097262543614518e-17, 1.3691866546145556e-16, 9.371620475361214e-16, 7.300702689589926e-15, 4.022169468578085e-14, 2.0978947393643714e-13, 1.8868951344262186e-12, 6.8361632336280714e-12, 9.167704102766945e-11, 6.874540147137248e-10, 3.695967887174182e-09, 3.064925762712473e-08, 1.6794918671108639e-07, 6.101693022036847e-07]"
281,8,d_4_107,Dummy,0,"[0, 0, 1.336522690569852, 0.09639959601365147, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 8, corrupt: False ), Client id: 69]","[1.0762851253369582e-25, 6.252595322030632e-25, 4.7876631435904384e-24, 2.432921732029235e-23, 4.603203559363126e-22, 2.783948890863324e-21, 2.3560373205733764e-20, 1.1455315417373391e-19, 3.3201241164146134e-19, 2.3110054896176705e-18, 2.2097262543614518e-17, 1.3691866546145556e-16, 9.371620475361214e-16, 7.300702689589926e-15, 4.022169468578085e-14, 2.0978947393643714e-13, 1.8868951344262182e-12, 6.836163233628072e-12, 9.167704102766945e-11, 6.874540147137248e-10, 3.6959678871741826e-09, 3.064925762712472e-08, 1.6794918671108639e-07, 6.101693022036847e-07]"
282,7,d_6_85,Dummy,0,"[0, 0, 0.3962916761936691, 1.1827656169772773, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 66]","[1.0971317152395587e-26, 6.452742463403531e-26, 8.24504859641418e-25, 4.389139629403503e-24, 1.1094449083594386e-22, 7.03371579620759e-22, 6.253887018841067e-21, 3.28256168713573e-20, 8.406884203093036e-20, 6.388068195709989e-19, 1.0934701379940403e-17, 5.714626529100108e-17, 5.057667838109606e-16, 3.2300554536882138e-15, 1.608630950397446e-14, 9.140038871643494e-14, 1.0966571939054034e-12, 3.4673444717843594e-12, 5.426429724917761e-11, 4.915502342491045e-10, 2.2580291818490402e-09, 2.2582545184214256e-08, 1.261547254900755e-07, 4.5750484089095806e-07]"
283,9,d_4_110,Dummy,0,"[0, 0, 0.30557076792681603, 2.384470300152054, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 24]","[9.649686290331179e-26, 5.606005777776541e-25, 4.2905089338008204e-24, 2.1802854782054317e-23, 4.1302269636311874e-22, 2.4980801447012668e-21, 2.1142789403045762e-20, 1.0281141400293278e-19, 2.9803529153200007e-19, 2.0750648119662036e-18, 1.980266771333875e-17, 1.2299494936903993e-16, 8.398465006369228e-16, 6.56035219056329e-15, 3.618263801384531e-14, 1.8882725116144472e-13, 1.6976038518240322e-12, 6.165558733477645e-12, 8.252244739712415e-11, 6.160683204404647e-10, 3.3286441939475686e-09, 2.7466617788177198e-08, 1.5050922848930922e-07, 5.468089052465454e-07]"
284,7,d_4_106,Dummy,0,"[0, 0, 2.0285686991385714, 0.7251788961421984, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 7, corrupt: False ), Client id: 86]","[8.618261949078211e-26, 5.006889983919667e-25, 3.834913894133351e-24, 1.948943951425767e-23, 3.6869053049866034e-22, 2.2299464457719412e-21, 1.8873408918857838e-20, 9.177605759644037e-20, 2.6653085836738005e-19, 1.8562598478639044e-18, 1.7758179828570605e-17, 1.0979317488078007e-16, 7.536039459646893e-16, 5.856190835746071e-15, 3.24327247113389e-14, 1.693590002683007e-13, 1.5153900020915687e-12, 5.541953314385693e-12, 7.366482563017414e-11, 5.546852832256199e-10, 2.971361149191807e-09, 2.475076903372834e-08, 1.3569783140874837e-07, 4.932671753617227e-07]"
285,8,d_5_92,Dummy,0,"[0, 0, 1.1547074919158984, 0.518980584336996, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 65]","[1.3881960883858416e-26, 7.881504804534318e-26, 7.728278924949652e-25, 4.069528519308528e-24, 1.1110842393144565e-22, 7.035246173396535e-22, 6.22593971165844e-21, 3.2702370633023333e-20, 8.971562101161965e-20, 6.923229191150141e-19, 8.505694261014721e-18, 5.1020175742110796e-17, 3.66586817933191e-16, 2.718812284805936e-15, 1.3837373027246003e-14, 7.869633759041608e-14, 8.78667042283073e-13, 3.3084251660165353e-12, 4.442360785690808e-11, 3.5177065535025866e-10, 1.7699238114113937e-09, 1.5047444262860752e-08, 8.248208583351395e-08, 3.015330913439133e-07]"
286,9,d_4_112,Dummy,0,"[0, 0, 0.21035884041841096, 1.5493142658422752, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 64]","[4.786077768361171e-26, 2.780621337669717e-25, 2.1310765316147393e-24, 1.0831506599084148e-23, 2.0754609664173886e-22, 1.2563654466829472e-21, 1.0643469797314959e-20, 5.1831982239717645e-20, 1.483505184413666e-19, 1.0337078267286742e-18, 9.90639823943066e-18, 6.266057911244077e-17, 4.2070135481055364e-16, 3.3545116978469645e-15, 1.8123180770308668e-14, 9.473296982168622e-14, 8.801709620317259e-13, 3.111404041714166e-12, 4.303581940659008e-11, 3.108788119390084e-10, 1.7461842534979958e-09, 1.3885333603054529e-08, 7.617314974197443e-08, 2.770668291165403e-07]"
287,7,d_4_111,Dummy,0,"[0, 0, 0.5363262304660942, 0.25876600181081716, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 7, corrupt: False ), Client id: 65]","[3.990958812523137e-26, 2.3187365018849425e-25, 1.776571271722704e-24, 9.029994968890854e-24, 1.7310780703297558e-22, 1.0479568281370058e-21, 8.87848457050247e-21, 4.32411217341421e-20, 1.239497579626677e-19, 8.640607425739838e-19, 8.268841156499041e-18, 5.2312223980725896e-17, 3.51240480904241e-16, 2.8012108880481832e-15, 1.5194228190789158e-14, 7.949286413257574e-14, 7.356764574411433e-13, 2.6191711944207143e-12, 3.598464422377949e-11, 2.5988225170514063e-10, 1.4606492473536814e-09, 1.161123374962369e-08, 6.371009136230218e-08, 2.317815621318314e-07]"
288,7,d_6_87,Dummy,0,"[0, 0, 0.19466987718177062, 0.9828528843290796, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 19]","[3.493017430415336e-27, 2.0559562969749942e-26, 2.6110080082741126e-25, 1.3907211415797308e-24, 3.7239591840602976e-23, 2.3629700589542977e-22, 2.102949768585925e-21, 1.1047851288659756e-20, 2.715417197380655e-20, 2.069299295429527e-19, 3.4844997502517105e-18, 1.93942766783319e-17, 1.613841461026226e-16, 1.1030925158428828e-15, 5.2994503303530055e-15, 3.021100789494971e-14, 3.7822809271401803e-13, 1.1659460599616782e-12, 1.8934680148905974e-11, 1.5816669596637114e-10, 7.955642812137049e-10, 7.28640126569455e-09, 4.07683574977206e-08, 1.4823360584898e-07]"
289,9,d_5_93,Dummy,0,"[0, 0, 0.24776018297020871, 0.22840472810932663, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 37]","[7.68067412849236e-27, 4.3617014757738114e-26, 4.306579913463043e-25, 2.2685459455979572e-24, 6.243459775200577e-23, 3.9541745768048524e-22, 3.5003901782243175e-21, 1.8389746197107238e-20, 4.977377379384996e-20, 3.842145728908994e-19, 4.7650854231043784e-18, 2.881944262395567e-17, 2.0575750491648117e-16, 1.540709147188881e-15, 7.715769876038754e-15, 4.3906990149249314e-14, 5.000706344875959e-13, 1.8488763809466487e-12, 2.5351764101572094e-11, 1.9838374941050746e-10, 1.014601911569261e-09, 8.51389132119481e-09, 4.673498084831199e-08, 1.7107614492035258e-07]"
290,9,d_4_113,Dummy,0,"[0, 0, 0.7529504724762228, 0.6990599682812343, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 21]","[2.6480917370115626e-26, 1.5385533992766568e-25, 1.1827992065166796e-24, 6.013522636123507e-24, 1.1584469713199402e-22, 7.016597995660581e-22, 5.948001158965591e-21, 2.899432904697975e-20, 8.231622852588158e-20, 5.739430038297165e-19, 5.557092091956574e-18, 3.529717086176218e-17, 2.3646306707165774e-16, 1.8941941558142123e-15, 1.0106033863605735e-14, 5.289323625430936e-14, 5.015018588549725e-13, 1.7452064426591412e-12, 2.4612091420149892e-11, 1.766157056233114e-10, 1.0023738125927337e-09, 7.909188709266241e-09, 4.345883830190522e-08, 1.5834035749715265e-07]"
291,9,d_5_95,Dummy,0,"[0, 0, 0.021513679535096097, 1.5787534688224645, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 62]","[4.719167280637551e-27, 2.6804546027088454e-26, 2.678625563821251e-25, 1.4117044038740054e-24, 3.8957437391250675e-23, 2.4678269964490424e-22, 2.185265521897606e-21, 1.1482714197102443e-20, 3.0655340958056364e-20, 2.366985117335226e-19, 2.9859871843678695e-18, 1.807190339259768e-17, 1.2927331853073416e-16, 9.69073654957127e-16, 4.773055153715208e-15, 2.7175070331155697e-14, 3.158010103578132e-13, 1.1459270916548705e-12, 1.6050703881701832e-11, 1.2546087875612456e-10, 6.450282080618203e-10, 5.4083759682203556e-09, 2.9745303359960362e-08, 1.0907864263439573e-07]"
292,7,d_6_86,Dummy,0,"[0, 0, 1.7755999884969138, 1.340742840253786, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 43]","[1.73267213753764e-27, 1.0200494992160156e-26, 1.347998802828619e-25, 7.187176418640718e-25, 1.927561433234239e-23, 1.2236986600712002e-22, 1.089621247043855e-21, 5.7272156914127975e-21, 1.3523524035434718e-20, 1.0313841140464344e-19, 1.8189420647381078e-18, 1.0101341735325549e-17, 8.443975436830486e-17, 5.765410785420301e-16, 2.6534616604839843e-15, 1.5140262303179333e-14, 1.9875899546636938e-13, 5.869740931630197e-13, 1.0013106067607964e-11, 8.395912685927402e-11, 4.228850330054111e-10, 3.885895369347111e-09, 2.1799571406735933e-08, 7.96104246128248e-08]"
293,7,d_5_94,Dummy,0,"[0, 0, 0.9632815454019088, 0.7803966094772149, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 48]","[3.6032158575476555e-27, 2.0467890123699334e-26, 2.0622402093093601e-25, 1.0871917215271258e-24, 3.01857634531881e-23, 1.9125216790967272e-22, 1.6939693864160825e-21, 8.902558919361659e-21, 2.34319071914547e-20, 1.809464818734248e-19, 2.309526045614634e-18, 1.4061804551000978e-17, 1.0014805026821353e-16, 7.559670793311624e-16, 3.655695264539351e-15, 2.081824582876051e-14, 2.471834589646398e-13, 8.784322902440031e-13, 1.2589753477342387e-11, 9.758460543719751e-11, 5.076755653248281e-10, 4.218050032827145e-09, 2.3225629910566308e-08, 8.526158141558781e-08]"
294,8,d_6_88,Dummy,0,"[0, 0, 0.8821753584889028, 0.45286275553620364, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 23]","[1.3781067055923187e-27, 8.114749010624065e-27, 1.073059995193606e-25, 5.722369677419215e-25, 1.5197130189145765e-23, 9.647789963395357e-23, 8.59070723385476e-22, 4.515406927273892e-21, 1.0797064839307841e-20, 8.240642894225507e-20, 1.4509764349479597e-18, 7.964021420537475e-18, 6.73872082983141e-17, 4.545520406730928e-16, 2.1292123312090214e-15, 1.2159076988408808e-14, 1.5670402396970901e-13, 4.733914355588441e-13, 7.894455340488841e-12, 6.718344812425135e-11, 3.3340773429157226e-10, 3.112127328639172e-09, 1.7467223387247183e-08, 6.383980430960945e-08]"
295,7,d_5_96,Dummy,0,"[0, 0, 0.057393501687657986, 1.2720771804975108, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 80]","[2.791005764633652e-27, 1.5855612609902599e-26, 1.6032744500280818e-25, 8.453677877617505e-25, 2.3719255895324085e-23, 1.503079858395113e-22, 1.3316394670572361e-21, 6.999422355764894e-21, 1.8169860747141002e-20, 1.4032880468201565e-19, 1.7998735980175758e-18, 1.109399693362718e-17, 7.811339121095354e-17, 5.978673775016741e-16, 2.84038816875566e-15, 1.617895968363029e-14, 1.9611110187000367e-13, 6.831075848421316e-13, 1.0008362249048338e-11, 7.627220035522475e-11, 4.048752445502531e-10, 3.301423887238468e-09, 1.818931978724557e-08, 6.680991450783005e-08]"
296,7,d_4_114,Dummy,0,"[0, 0, 0.9617559838375527, 3.4648487086400177, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 7, corrupt: False ), Client id: 1]","[7.715182755030997e-27, 4.482945106733913e-26, 3.4665479533573275e-25, 1.763457408429087e-24, 3.433516395995346e-23, 2.081971610063064e-22, 1.767089056430792e-21, 8.630379142955938e-21, 2.4130681120307787e-20, 1.6847659311716166e-19, 1.6622968619569056e-18, 1.0648018591830805e-17, 7.099729106066837e-17, 5.740363441973623e-16, 2.993835595590952e-15, 1.5711187140660208e-14, 1.5454875084697831e-13, 5.233639600093903e-13, 7.636416389943702e-12, 5.4090143221698327e-11, 3.131144454804315e-10, 2.4338169708619174e-09, 1.3412192466557311e-08, 4.901484599109724e-08]"
297,9,d_4_116,Dummy,0,"[0, 0, 0.028632877046952422, 1.2494756298952177, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 87]","[7.715182755030999e-27, 4.4829451067339126e-26, 3.4665479533573275e-25, 1.763457408429087e-24, 3.433516395995346e-23, 2.081971610063064e-22, 1.767089056430792e-21, 8.630379142955938e-21, 2.4130681120307787e-20, 1.684765931171617e-19, 1.6622968619569058e-18, 1.0648018591830805e-17, 7.099729106066837e-17, 5.740363441973624e-16, 2.993835595590952e-15, 1.5711187140660208e-14, 1.545487508469783e-13, 5.233639600093904e-13, 7.636416389943702e-12, 5.4090143221698327e-11, 3.131144454804315e-10, 2.4338169708619174e-09, 1.3412192466557311e-08, 4.9014845991097243e-08]"
298,7,d_4_115,Dummy,0,"[0, 0, 0.7355723109050184, 3.714337986477773, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 7, corrupt: False ), Client id: 65]","[7.449141970374756e-27, 4.328360792708605e-26, 3.347011817034661e-25, 1.7026485322763602e-24, 3.3220864207028355e-23, 2.0146433890137244e-22, 1.710169103466144e-21, 8.354075391149484e-21, 2.3298588667883378e-20, 1.6266705542346647e-19, 1.6049762805101159e-18, 1.0321624694199852e-17, 6.85491086103005e-17, 5.567052083135129e-16, 2.8905998853981607e-15, 1.5169422066844337e-14, 1.5014116659512172e-13, 5.053169269056184e-13, 7.423746401589579e-12, 5.2224965869225975e-11, 3.046015118468416e-10, 2.349892247728748e-09, 1.2949703071158783e-08, 4.732467888795596e-08]"
299,8,d_5_88,Dummy,0,"[0, 0, 5.831253220900697, 0.06223318934435069, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 93]","[7.531276240196898e-28, 4.280131086961237e-27, 4.4636756776877986e-26, 2.3563170789313514e-25, 6.979879182397845e-24, 4.427470495300346e-23, 3.927763282914833e-22, 2.0662744868400957e-21, 4.9254599630502044e-21, 3.805945838342882e-20, 5.096976193253839e-19, 3.337561418019387e-18, 2.2249542906984696e-17, 1.8222890036071664e-16, 7.763710607715075e-16, 4.426404216477717e-15, 6.078643983977841e-14, 1.8737986656819262e-13, 3.1343843980999855e-12, 2.2036858864426915e-11, 1.2888880892741915e-10, 9.628897343099166e-10, 5.326400272792953e-09, 1.9636019491572203e-08]"
300,8,d_6_89,Dummy,0,"[0, 0, 1.7806445639464128, 0.3879581794574151, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 66]","[3.8481544739026057e-28, 2.2665277594964703e-27, 3.0774817607800965e-26, 1.6423733504614875e-25, 4.669693422501259e-24, 2.967313071096615e-23, 2.644880326112523e-22, 1.3915320324053154e-21, 3.0301295614909764e-21, 2.3149669181688342e-20, 4.195240267264577e-19, 2.4762977547266885e-18, 1.9516593525607185e-17, 1.4226355338134703e-16, 6.015165757847509e-16, 3.43874237641469e-15, 4.9539766095785246e-14, 1.346155998774463e-13, 2.5245622724180018e-12, 1.965851226800365e-11, 1.076094326696008e-10, 9.136066146239814e-10, 5.1371250674074635e-09, 1.8831875274377833e-08]"
301,9,d_4_117,Dummy,0,"[0, 0, 0.6275473686108404, 5.11111045938173, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 2]","[3.76086053853945e-27, 2.185347757962781e-26, 1.6915084556367094e-25, 8.606022364818792e-25, 1.6962824548239997e-23, 1.029403608502643e-22, 8.744993248896645e-22, 4.276903620897217e-21, 1.1793681723484551e-20, 8.238880591237548e-20, 8.150975976973761e-19, 5.327311424554417e-18, 3.484369234556086e-17, 2.881188430252969e-16, 1.4697058659543272e-15, 7.721405949767311e-15, 7.847139888985678e-14, 2.5823066964101855e-13, 3.895170473560127e-12, 2.666867425632896e-11, 1.604345789265427e-10, 1.201280314212356e-09, 6.624369670400959e-09, 2.4225389117331876e-08]"
302,7,d_5_97,Dummy,0,"[0, 0, 0.6545621788754802, 0.8462904411733487, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 21]","[5.0179780811223905e-28, 2.8521731985863955e-27, 2.9846202759605505e-26, 1.5758178073811926e-25, 4.798740174206667e-24, 3.044946094416847e-23, 2.702509018336342e-22, 1.4221122849093153e-21, 3.287049206309714e-21, 2.540383946586391e-20, 3.41673802779945e-19, 2.3116071266994316e-18, 1.4927676380686515e-17, 1.267514344507881e-16, 5.196168132512357e-16, 2.9635116896982994e-15, 4.2508493827598766e-14, 1.2556552579335643e-13, 2.1990286558533782e-12, 1.4815698265719915e-11, 9.088417674983131e-11, 6.482417312245403e-10, 3.587919145814716e-09, 1.3233928369430645e-08]"
303,9,d_5_99,Dummy,0,"[0, 0, 0.1828573477956636, 0.3988303784171621, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 99]","[4.206629966224538e-28, 2.391151584210167e-27, 2.508908648396418e-26, 1.3248000007166645e-25, 4.0531584553000565e-24, 2.5720638302989353e-23, 2.2830648196478466e-22, 1.2014775055293452e-21, 2.757512111166808e-21, 2.1312988501355382e-20, 2.8768164838573284e-19, 1.9560060462060226e-18, 1.2575631677959397e-17, 1.0736477343533702e-16, 4.3645657115992823e-16, 2.489580057043406e-15, 3.6053881701558474e-14, 1.0552615274392429e-13, 1.8665865539764943e-12, 1.2497777800007558e-11, 7.723844882379884e-11, 5.472937307639582e-10, 3.0302844358960823e-09, 1.1180797189679427e-08]"
304,7,d_5_98,Dummy,0,"[0, 0, 0.6175899189757734, 1.1599385895261607, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 45]","[4.0002781707808516e-28, 2.2739908518917062e-27, 2.383463215976597e-26, 1.2585600006808312e-25, 3.8505005325350534e-24, 2.4434606387839883e-23, 2.168911578665454e-22, 1.141403630252878e-21, 2.6240947292060042e-21, 2.0283375497524315e-20, 2.732975659664462e-19, 1.8582057438957213e-18, 1.1946850094061427e-17, 1.0199653476357015e-16, 4.1586235102070815e-16, 2.372445113231768e-15, 3.425118761648055e-14, 1.0060047855931315e-13, 1.7732572262776694e-12, 1.187288891000718e-11, 7.337652638260891e-11, 5.199290442257603e-10, 2.8787702141012784e-09, 1.0621757330195455e-08]"
