,MessageID,MessageType,MessageTimeLeft,MessageDelay,MessageRoute
854,32_9,Real,8.318027231295087,"[0.11138618538471329, 0.4700048590547493, 2.9091183888338294, 0.18047591088467843, 0]","[Client id: 32, ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), Client id: 47]"
855,1_13,Real,8.331882818332526,"[0.03179685465166145, 1.234437894683699, 0.3448053299302384, 0.7131689299406307, 0]","[Client id: 1, ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), Client id: 75]"
856,3_18,Real,8.336382789205867,"[0.12541739509341315, 1.4869522300003848, 1.9066694860974573, 0.36088187804445404, 0]","[Client id: 3, ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), Client id: 17]"
857,16_4,Real,8.342479579998262,"[4.059192501405774, 1.5044406160382697, 0.5544211389631799, 2.0315526522246055, 0]","[Client id: 16, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), Client id: 22]"
858,56_10,Real,8.353613491715915,"[0.40354197610641523, 1.3795091403832487, 0.004848080257197698, 0.3482042108244943, 0]","[Client id: 56, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), Client id: 13]"
859,48_7,Real,8.359740218377631,"[0.6033584023170036, 0.4300155707703377, 1.8442740407688756, 0.8022070462935785, 0]","[Client id: 48, ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), Client id: 22]"
860,90_11,Real,8.369942238157789,"[0.5501604333603148, 0.331864764974876, 0.8435820631807922, 0.7998924228297863, 0]","[Client id: 90, ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), Client id: 24]"
861,82_9,Real,8.372922230084264,"[2.623633079558674, 0.27228923866980265, 1.7171800313133423, 0.3080689802032252, 0]","[Client id: 82, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), Client id: 3]"
862,54_7,Real,8.39363128359437,"[1.7049737983303201, 4.082372036287925, 2.510136861871567, 1.0781627834854697, 0]","[Client id: 54, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), Client id: 55]"
863,71_11,Real,8.398793663643731,"[0.7827041571028397, 1.8936592643901462, 2.6008806787006407, 0.15945178229116158, 0]","[Client id: 71, ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), Client id: 67]"
864,65_10,Real,8.403637677490591,"[0.8617645397301267, 0.14292316496909233, 0.6392598806251013, 0.2535484865339034, 0]","[Client id: 65, ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 36]"
865,4_7,Real,8.43688484056408,"[0.8343952419393936, 1.4227485629986196, 3.298961379781418, 0.7224961682100577, 0]","[Client id: 4, ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), Client id: 70]"
866,20_6,Real,8.436979574724372,"[2.0246624267268816, 1.5755902093371288, 0.6575742259047925, 1.1308691679953984, 0]","[Client id: 20, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), Client id: 34]"
867,61_11,Real,8.460442776956654,"[0.3594205212623257, 1.1694794883288937, 0.007386176299102101, 0.01742922746043938, 0]","[Client id: 61, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 71]"
868,61_12,Real,8.4695125980463,"[0.009069821089645665, 0.28274099923432183, 0.19226039531608416, 0.23578533626277215, 0]","[Client id: 61, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), Client id: 37]"
869,26_4,Real,8.487982294269672,"[1.750951371204024, 2.0501536005015994, 0.158619724364713, 0.06352002713948202, 0]","[Client id: 26, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), Client id: 45]"
870,64_9,Real,8.494534471844682,"[0.5190143257723726, 0.32713982968604055, 1.205185947310323, 0.7654961462413192, 0]","[Client id: 64, ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), Client id: 82]"
871,43_8,Real,8.502259879516046,"[0.6180256393447918, 0.19935832622186683, 0.1288704205635048, 0.10183744701563711, 0]","[Client id: 43, ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 81]"
872,29_7,Real,8.50377111757546,"[0.20529617413002363, 1.1485754356607194, 1.7115119982293208, 0.5890116647024162, 0]","[Client id: 29, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), Client id: 40]"
873,96_10,Real,8.50692294236636,"[0.34763211769577845, 1.5949286003879675, 0.7372884772981636, 0.2563825131840225, 0]","[Client id: 96, ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), Client id: 81]"
874,7_7,Real,8.516069355337326,"[1.8193093489229133, 1.0713727912413542, 2.2194580488629407, 2.9685348972449885, 0]","[Client id: 7, ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 66]"
875,16_5,Real,8.52649885939482,"[0.1840192793965582, 0.7133301286151282, 0.2081426491388847, 0.41645718274224686, 0]","[Client id: 16, ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), Client id: 69]"
876,81_9,Real,8.526797040941975,"[0.4757099516989442, 1.9139936626463339, 0.004795460462190969, 0.7112674895127491, 0]","[Client id: 81, ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), Client id: 84]"
877,41_11,Real,8.547966091888963,"[0.8287666280324385, 0.3761827062247075, 0.6781432666070765, 2.613739022653111, 0]","[Client id: 41, ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), Client id: 36]"
878,40_9,Real,8.551091328131529,"[1.798584501114522, 0.10066348566316512, 1.8394506838963982, 0.6054459238319255, 0]","[Client id: 40, ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), Client id: 57]"
879,8_8,Real,8.570467334176026,"[0.4221096987947923, 0.19654240447315435, 1.9085008145616869, 0.05653801116784087, 0]","[Client id: 8, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), Client id: 50]"
880,77_9,Real,8.580751893166209,"[0.5388355743996636, 0.10165653313490085, 0.2820273430207327, 2.6177743756581426, 0]","[Client id: 77, ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), Client id: 68]"
881,27_10,Real,8.588410984184687,"[0.9996784915733707, 1.7181369877186878, 0.0027786979117291736, 0.155080697837905, 0]","[Client id: 27, ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), Client id: 59]"
882,65_11,Real,8.612383940909679,"[0.20874626341908728, 0.5461792278984897, 0.05467881311760093, 1.063775954437061, 0]","[Client id: 65, ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), Client id: 44]"
883,65_12,Real,8.622945116420444,"[0.010561175510766652, 0.32396373536570594, 0.9620263097229984, 1.3747065157226526, 0]","[Client id: 65, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), Client id: 87]"
884,89_5,Real,8.643084366501997,"[0.40830687586139336, 0.874390011347211, 1.006792258397516, 1.8826442224248103, 0]","[Client id: 89, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), Client id: 98]"
885,32_10,Real,8.64631371392253,"[0.3282864826274427, 0.5372239802000158, 1.0123951723829898, 2.686423542539258, 0]","[Client id: 32, ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), Client id: 42]"
886,2_11,Real,8.646710020820633,"[1.4917994059767665, 0.27711920821730807, 0.917580817384054, 0.1292170747411444, 0]","[Client id: 2, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), Client id: 71]"
887,54_8,Real,8.655697116105458,"[0.26206583251108667, 0.26045995445042736, 0.5007922467765579, 0.0763257929764372, 0]","[Client id: 54, ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), Client id: 51]"
888,44_11,Real,8.65759389223716,"[0.7743383768263249, 0.9329919264709209, 0.9629213583438209, 0.532904181347221, 0]","[Client id: 44, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), Client id: 57]"
889,71_12,Real,8.663625353180462,"[0.26483168953673003, 1.5651449837997222, 2.0836035368054806, 0.6319796093571566, 0]","[Client id: 71, ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), Client id: 65]"
890,54_9,Real,8.664060933105114,"[0.008363816999657082, 1.8755165999892889, 1.3409201515005198, 0.4169807122123468, 0]","[Client id: 54, ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), Client id: 58]"
891,21_8,Real,8.672824583449279,"[2.545606563023439, 0.4700380869948246, 1.3755460263573323, 0.24753123742010588, 0]","[Client id: 21, ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), Client id: 43]"
892,53_14,Real,8.679712316786302,"[0.5791868938008177, 0.49594981115357506, 0.49628104219946056, 1.888915044597097, 0]","[Client id: 53, ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), Client id: 40]"
893,50_6,Real,8.686969379946323,"[3.10867772364236, 0.141265059367495, 0.7498722194790247, 1.0269387743539435, 0]","[Client id: 50, ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), Client id: 18]"
894,93_11,Real,8.694444055030548,"[1.0839679167030236, 2.1119659623676905, 0.44385043362498466, 0.06297926362479594, 0]","[Client id: 93, ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), Client id: 52]"
895,26_5,Real,8.697045609612621,"[0.20906331534294853, 0.8415385287308191, 0.49307976217477095, 0.24679753499977608, 0]","[Client id: 26, ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 11]"
896,51_17,Real,8.700094112510637,"[0.8860305012778353, 0.6386809312454382, 1.8520820285319122, 0.5833054801983139, 0]","[Client id: 51, ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), Client id: 36]"
897,94_4,Real,8.704232783933774,"[2.225184959774142, 5.6517167500903405, 0.7622518761849131, 0.043046531752027925, 0]","[Client id: 94, ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), Client id: 89]"
898,26_6,Real,8.706613836128293,"[0.009568226515671482, 0.9647496054268636, 0.014182730489848876, 0.7613124885760327, 0]","[Client id: 26, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), Client id: 68]"
899,73_9,Real,8.723928131868226,"[0.4086792177917573, 0.6221616954421523, 0.9622783929853871, 0.21038217278150165, 0]","[Client id: 73, ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), Client id: 81]"
900,74_10,Real,8.758028288923668,"[1.877098285677677, 0.12568976405536367, 4.958110754941555, 0.12771484803042524, 0]","[Client id: 74, ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), Client id: 8]"
901,83_8,Real,8.803810373193855,"[0.9460284760741019, 1.3479915644316818, 3.767647536204075, 1.3418942525263184, 0]","[Client id: 83, ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), Client id: 86]"
902,77_10,Real,8.804093582985475,"[0.2233416898192655, 0.6802497330958832, 0.9284249544179031, 0.8838477043351896, 0]","[Client id: 77, ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), Client id: 11]"
903,59_8,Real,8.813370977438014,"[0.6243443003817991, 1.6270129318290774, 2.021244355329426, 0.02671231475265179, 0]","[Client id: 59, ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 99]"
904,31_5,Real,8.813924879312783,"[3.0710030571921654, 0.4327924487156027, 0.5057169303194703, 0.7905876801084312, 0]","[Client id: 31, ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), Client id: 49]"
905,65_13,Real,8.816956783447521,"[0.19401166702707628, 0.012842846861166435, 0.03896956699872414, 1.7324098826184804, 0]","[Client id: 65, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 81]"
906,57_9,Real,8.853181512583726,"[2.1007323266561055, 0.1898208428415716, 1.1769335739019928, 0.0887031647306289, 0]","[Client id: 57, ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), Client id: 25]"
907,88_6,Real,8.856732652866718,"[1.99892006390023, 0.15868400818589917, 0.6121996055612714, 1.2864652598044775, 0]","[Client id: 88, ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), Client id: 65]"
908,79_13,Real,8.861106023868116,"[1.1692647720950156, 0.8208457946636843, 2.1197646840961553, 0.9838206083512706, 0]","[Client id: 79, ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), Client id: 10]"
909,54_10,Real,8.863576356950267,"[0.19951542384515206, 0.5403507014090383, 0.3556419338124587, 0.17748291465966617, 0]","[Client id: 54, ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), Client id: 84]"
910,26_7,Real,8.874139295073856,"[0.1675254589455638, 0.36709162063105694, 2.3026998377196315, 0.24898897160350772, 0]","[Client id: 26, ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 52]"
911,59_9,Real,8.887940338672419,"[0.07456936123440418, 3.351681772708607, 0.2848422994646739, 0.24816962492719996, 0]","[Client id: 59, ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), Client id: 61]"
912,6_11,Real,8.89117497919742,"[0.7770632447240896, 4.218347741183947, 0.39619537197333116, 0.10772610845735554, 0]","[Client id: 6, ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), Client id: 69]"
913,91_10,Real,8.897472718873056,"[0.7787964137544182, 0.602734730873221, 0.44249546368546766, 2.348475073634179, 0]","[Client id: 91, ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), Client id: 88]"
914,57_10,Real,8.908112591556923,"[0.05493107897319745, 0.47190672679550155, 0.8684367037522495, 0.3498247424205035, 0]","[Client id: 57, ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), Client id: 85]"
915,65_14,Real,8.91658940826895,"[0.09963262482142791, 0.13305420895060885, 0.7502501997784403, 0.166474402247698, 0]","[Client id: 65, ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), Client id: 59]"
916,18_8,Real,8.940326553503324,"[2.077365000521518, 0.49242476054602885, 0.16213784444234955, 0.438165424938082, 0]","[Client id: 18, ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), Client id: 65]"
917,63_14,Real,8.970827310835059,"[1.8133314214181784, 0.3201991545410689, 0.24646032877486657, 0.32244443520326366, 0]","[Client id: 63, ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 14]"
918,6_12,Real,8.979356782170967,"[0.08818180297354831, 0.5591245389163677, 0.126004164447537, 0.025035147069915376, 0]","[Client id: 6, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), Client id: 53]"
